be_neither_veri	0	1	2
note	0.0078740157480315	0	127
hail_the_comput	0	0	1
some_strang_thing	1	0	2
have_hurt	1	0	1
went_to	0	0	19
thei_will_find	0	0	1
have_concern	0	0	1
indign_protest	0	0	2
can_onli	0.125	0	16
interest_in	0	0	42
would_achiev_the	0.5	0	4
taken_their	0	0	1
would_lai_the	1	0	1
the_break-even	0	0	1
trigger	0	0	19
be_a_veri	0.285714285714286	0	7
get_inspir	0	0	1
the_continu	0	0	12
they'r_actual_go	0	0	1
issu_resolut	0	0	1
optimist_about	0	0	3
the_obviou	0.666666666666667	0	3
be_real	0	0	6
will_benefit_sharehold	1	0	1
should_be_2	1	0	1
look_anyth_but	0	0	1
potenti_embarrass	0	0	2
the_worldwid	0	0	4
so_overshadow_by	0	0	1
to_be_accept	1	0	1
thi_mean_that	0.285714285714286	0	7
recognit_of	0.0833333333333333	0	12
be_heed	0	0	3
be_unequivoc	0	0	1
aol_have_benefit	1	0	1
proof_that	0.285714285714286	0	7
be_clearli_expect	0	0	2
come_at_a	0.5	0	2
the_flagrant_attack	0	0	1
strong_view	1	0	1
they'r_a	0	0	2
the_number_on	0	0	5
the_ever-deterior_middl	0	0	2
be_turn_over	0	0	2
have_perfectli_accomplish	0	0	1
be_not_work	0	0	2
why_not	0	0	4
sinc_sharon_refus	1	0	1
carri_the	0.2	0	5
defend_the	0	0	16
it_seem_have	1	0	1
a_life_for	0.5	0	2
a_notabl_shift	0	0	1
bring_hope_for	0	0	1
be_due	0.027027027027027	0	37
stymi	0	0	2
get_there	0.285714285714286	0	7
the_rule_of	0	0	21
no_i_can't	0	0	1
with_a_sens	0	0	3
appal_human	0	0	2
be_satisfi	0	0	6
view_at	0.666666666666667	0	3
main_object_of	0	0	2
call_attent_to	1	0	1
those_who	0.0277777777777778	0	72
came_to_dot	1	0	1
hungri_you	1	0	1
list_the	0	0	2
will_take_place	0.333333333333333	0	3
the_cia_be	0.666666666666667	0	3
yeah_yeah	0.0952380952380952	0	21
it'_pompou_and	0	0	1
aid	0	0	121
love_and	0.25	0	4
congratul_venezuelan_nation	0	0	2
serv_our_nation	0	0	1
alwai	0.0344827586206897	0	87
if_the_strong	0	0	1
point_out_that	0.0303030303030303	0	33
have_call_the	0	0	1
initi_a	0	0	8
must_strike	1	0	2
saw_the	0	0	7
in_favor	0	0	11
be_in_mourn	0	0	2
alleg_support_for	1	0	1
with_which	0	0	12
gener_opinion	1	0	2
deserv_to_be	1	0	1
be_navig_unchart	0	0	1
to_set	0	0	28
it_be_in	0	0	19
worri_that	0	0	9
spur_on	0	0	1
intern_dictatorship_be	0	0	1
place	0.00458715596330275	0	218
be_markedli	1	0	1
to_onc	0	0	2
on_the_pretext	0.666666666666667	0	3
danc_in_celebr	0	0	2
maintain_that	0.157894736842105	0	19
extend_our_full	0	0	1
fight_tyranni	0	0	1
we_can	0.0434782608695652	0	46
who_brag_about	0	0	1
express_their	0.272727272727273	0	11
suggest_that_befor	1	0	2
the_microsoft_trial	1	0	1
again_stress_that	1	0	1
wonder_why_there	0	0	1
be_wit	0	0	5
among_other_reason	1	0	1
not_be_surpris	0	0	3
onli_such_a	1	0	1
the_relationship	0	0	7
be_small	0	0	3
now_we	0	0	5
comment_on	0	0	34
serv_as	0	0	35
have_been_commit	0	0	4
mai_lead_to	0	0	2
pop	0	0	10
wonder_why_so	0	0	1
ani_hope_of	0	0	3
have_subscrib	0	0	2
to_prove	0.333333333333333	0	6
express_concern_about	0	0	8
warn_by_the	0	0	3
the_desper	0	0	3
chang_their_stanc	0	0	2
have_been_mire	1	0	1
be_therefor_plan	0	0	1
call_cuba	1	0	1
be_onli_intend	1	0	1
badli_batter_by	0	0	1
but_these	0	0	3
still_it	0	0	2
inde_sinc	0	0	1
will_push_for	0	0	1
be_known_for	0	0	6
real_peopl	0	0	1
a_robust	1	0	1
be_drive	0	0	1
the_know-how_be	0.75	0	4
be_back_awai	0	0	2
nevertheless_it	0	0	2
the_percept_be	1	0	1
be_inhuman	0	0	4
pressur_will_be	1	0	2
yeah_yeah_yeah	0.5	0	2
draw_the	0	0	3
sometim	0.0512820512820513	0	39
constitut_an	0.2	0	5
sharon_the	0.333333333333333	0	3
suspect_he_be	1	0	1
both_tourist_and	0	0	1
ignor_the	0	0	11
onc_again_event	1	0	2
constitut_the_characterist	1	0	2
second_faux_pa	0	0	2
the_assassin_us	0	0	1
to_advoc	0	0	4
sympathi_with	0	0	1
accus_that_arafat	1	0	1
stress_that_peopl	1	0	2
opinion_that_the	0.4	0	5
peopl_who_remain	0	0	1
in_the_fight	0.0714285714285714	0	14
congratul_the	0	0	5
need_to_be	0.0909090909090909	0	11
correct_it	0	0	3
todai_we_have	0	0	2
decis_be	0	0	6
have_put_forward	0	0	5
that'_not	0	0	3
will_be_twist	0	0	1
must_ask_'opposit	1	0	1
could_on_the	0	0	1
strong_percept	1	0	1
although_al-qaida_member	1	0	2
thei_be_turn	0	0	2
the_best_indic	0.5	0	2
also_record_great	0	0	1
can_have_a	0	0	5
caus_the_island	0	0	1
sai_that	0.00854700854700855	0	117
you_have	0	0	51
that'_uh	0	0	1
plai_a_role	0	0	4
to_encourag	0	0	11
look_like	0	0	18
will_climat	0	0	2
if_peopl	1	0	1
the_us_war-mong	0	0	2
came_to	0.0294117647058824	0	34
have_deterior_with	1	0	2
that_might_make	0	0	1
onli_becaus_the	1	0	2
march	0	0	175
should_be_100	1	0	1
it_be_quit	0.666666666666667	0	3
but_after_the	0	0	3
now_contain	1	0	1
which_move_the	0	0	1
will_continu_to	0.05	0	20
thrust	0	0	9
taiwan	0	0	339
featur_enough	0	0	1
to_persuad	0	0	9
told_mr	0.25	0	4
twelv	0	0	6
the_adopt	0	0	20
be_repress	0	0	3
be_nevertheless_a	1	0	1
decis_to_condemn	0	0	2
it_be_time	0.363636363636364	0	11
mai_be_what	0	0	1
with_a_vengeanc	1	0	1
flaw_in	0	0	3
be_contempl_to	0	0	2
be_disturb	0	0	1
feel_sorri	0	0	2
believ_their	1	0	2
fear_for	0	0	2
the_remark_featur	1	0	1
annual_anti-iran	0	0	1
be_inde	0.2	0	10
develop_it	0	0	3
signal_a	0	0	3
manag_after	0	0	1
have_escal_wildli	1	0	1
it_duti	0	0	2
declar_that_democraci	0	0	2
be_not_intent	0	0	1
if_osama	0	0	1
curtain	0	0	2
seriou_intent_to	0	0	2
if_sanction_be	0	0	2
remind_me_of	0	0	1
mai_now	0	0	3
ask_whether_the	0	0	1
present_the_strongest-ev	1	0	2
expect_on	0	0	2
might_rais	0	0	1
over_the	0.00558659217877095	0	179
incap_of_look	0	0	2
it'_pompou	0	0	1
be_anoth_arm	1	0	2
commit_themselv_to	0	0	3
read_the	0.0833333333333333	0	12
grow_reluct	0	0	2
but_it'_time	0	0	1
talk_anxious_about	0	0	1
foretel_that_the	1	0	1
decis_by	0	0	12
slam_by	0	0	4
assess_of	0	0	9
ask_why	0	0	4
for_perish	0	0	2
be_it_onli	0	0	1
the_mire	0	0	1
chavez'	0	0	90
character_these	0	0	2
consid_that_countri	1	0	1
accus_the_other	1	0	1
be_passion_about	0	0	1
still_commit	0	0	2
prove_to_be	0.333333333333333	0	3
be_give_the	0	0	1
new_dimens	0	0	1
don't_deceiv_them	0	0	1
shot_dead	0	0	9
neg_posit	0	0	2
the_smart-boi	0	0	1
for_israel	0	0	6
have_describ_osama	0	0	1
demonstr	0.0235294117647059	0	85
peac_be_upon	0	0	6
specul_swirl_in	0	0	1
famili	0	0	132
need_more_studi	1	0	2
mai_stretch_on	0	0	1
will_discuss	0	0	8
insist_on_the	0.25	0	4
for_instanc_he	1	0	1
have_hotli	0	0	1
my_editor	0	0	1
lack_a	0	0	3
onli_reason	0.5	0	4
expect_the_nation'	1	0	1
becaus_it_believ	1	0	1
wonder_whether_she	0	0	1
thi_ghastli_and	0	0	1
have_grave_doubt	0	0	1
have_alreadi	0.0172413793103448	0	58
collect_disapprov	0	0	3
decis_be_adopt	0	0	2
well_worth_it	0	0	1
they'r_undermin	0	0	1
someth_that	0.0625	0	16
incapac	0	0	3
thought_it	0	0	6
would_underscor	1	0	1
time_be	0.032258064516129	0	31
and_so	0.0714285714285714	0	14
o	0	0	58
remov	0	0	54
welcom_to	0	0	3
onli_hint_at	1	0	1
believ_there_should	1	0	1
be_repeatedli	1	0	2
rel_back	0	0	1
look_nervous	0	0	2
be_necessari_becaus	1	0	1
zimbabw	0.00282485875706215	0	354
an_everydai	1	0	1
be_forg_it	0	0	2
will_hurt	0.5	0	4
have_to_do	0.25	0	8
eat_and	0	0	2
thi_spite_attitud	1	0	1
be_at_larg	0.5	0	2
and_bam	0	0	1
describ_the_democrat	0	0	1
presid_yasir_arafat	0	0	4
give_prioriti	0	0	1
describ_by_leader	1	0	2
consid_tremend	0	0	2
most_disturb_be	0	0	2
don't_be_surpris	1	0	1
open_a	0	0	14
mark_your_calendar	0	0	1
a_number_of	0	0	53
the_polit	0.0212765957446809	0	47
as_for_her	1	0	1
be_an_axi	0	0	1
highli	0	0	26
warn_of	0	0	7
some_76	0	0	1
accordingli	0.166666666666667	0	6
went_to_a	0	0	1
sent_alarm	0	0	1
basic_doubt_that	0	0	2
with_some_effort	0	0	1
if_ruler	1	0	2
they'r_look	1	0	1
same_shit_differ	0	0	1
aim_to	0	0	14
my_concern	0	0	2
suspect_the_one-ton	1	0	1
should_forg	1	0	2
the_most_import	0.363636363636364	0	22
express_of_support	0	0	2
then_there	0	0	6
mani_peopl_have	0	0	4
that_be_most	1	0	1
the_method_that	0	0	1
come_in	0	0	9
believ_that_consult	1	0	2
be_wide_awak	0	0	2
declar_rwanda	0	0	1
be_hi_wise	1	0	2
shock_swing_to	0	0	2
consequ_it_have	1	0	2
hostil_toward	0	0	4
the_palestinian_do	0	0	1
urg_everyon_to	0.666666666666667	0	3
the_affair_could	0	0	1
convinc_other_parti	0.5	0	2
see_the_detaine	1	0	1
express_the_hope	0	0	6
tent_and	0	0	1
despit_everyth	0	0	1
declar_a	0	0	12
or_africa_must	1	0	2
with_typic	0	0	1
feel_that	0.0625	0	16
they'v_save	0	0	1
us_hi	0	0	4
everybodi_jump_without	0	0	2
cooper_close	1	0	1
if_it_have	0	0	5
doesn't_see	0	0	1
the_scath	0	0	2
a_valentine'	0	0	2
be_take_the	0	0	2
underscor	0.4	0	10
sai_with_a	0	0	2
put_their_own	0	0	2
featur	0	0	8
fever_critic	0	0	1
correct_it_erron	0	0	2
resolut_commit	0	0	4
a_worrisom	0	0	1
said_the_firm'	1	0	1
the_strang	0	0	1
be_surpris_to	0	0	4
condemn_unreservedli	0	0	1
there_be_evid	0.333333333333333	0	3
hope_to_acquir	0	0	1
the_hardest	0	0	6
us_human	0	0	21
will_guarante_that	1	0	2
thousand_of_chavez	0	0	2
the_princip	0.166666666666667	0	12
grace_the	0	0	1
such_a	0	0	68
will_provid	0	0	7
kyoto'	0	0	2
thought_have	0.666666666666667	0	3
the_bar_on	0	0	1
kick_out	0	0	3
onli_reason_for	0.666666666666667	0	3
somewhat_wors	0	0	1
these_prison_have	0	0	2
advis_the	0.2	0	5
a_psycholog_support	0	0	1
engin	0	0	42
state_terror	0	0	4
fierc_demonstr_by	0	0	1
need_to_show	0.5	0	2
unit	0	0	1085
have_express_interest	0	0	3
be_mentor_and	0	0	1
would_focu_on	0	0	2
fail_to_acknowledg	0	0	4
call_for_commonwealth	0	0	2
probabl_femal	0	0	1
want_to_antagon	0	0	1
a_particularli	0.4	0	5
still_commit_to	0	0	2
believ_that_there	1	0	1
for_18_long	0	0	1
in_conflict_with	0	0	1
thei_alon_be	1	0	1
irk_by	0	0	2
in_addit	0.0615384615384615	0	65
must_address_the	1	0	1
no_reason_be	0	0	3
join	0	0	91
not_be	0	0	126
main_challeng	0.5	0	4
be_realli_unanim	0	0	1
but_allow_a	1	0	1
gosh_it_be	0	0	1
talk_anxious	0	0	1
unabl_to	0	0	25
have_proven	0.5	0	2
be_happi	0	0	14
more_difficult_to	0	0	5
exist_within	0.2	0	5
stronger	0	0	9
descript_of	0	0	6
no_on_wept	0	0	1
took_anoth_swipe	0	0	2
left_a_score	0	0	2
regard_as_desir	0	0	1
rush	0	0	4
character_life_at	0	0	1
it_commit	0	0	16
when_you	0.105263157894737	0	19
went_smoothli_and	0	0	1
lent	0.333333333333333	0	3
if_anyon_doubt	1	0	2
held_the	0.125	0	8
but_not_ani	0	0	1
have_laid_out	0	0	1
don't_sai	0	0	1
convei	0	0	14
emphat_impli	1	0	1
do_not_support	0	0	3
most_frantic	0	0	1
a_sign_of	0.333333333333333	0	3
object_as	0	0	3
seem_larg	1	0	1
might_free	0	0	1
be_back	0	0	7
undivid_support_for	0	0	1
look_posit	0	0	1
advis_to	0.222222222222222	0	9
close_rank_behind	0	0	3
daili_critic_of	0	0	2
have_thwart_the	1	0	1
we'v	0.0769230769230769	0	26
desper_hatr	0	0	1
take_the_remark	1	0	1
optimist_and	0	0	1
from_basketbal	0	0	1
you_see	0	0	7
realli_nice	0	0	2
onli_empti	0	0	2
think_that_peopl	1	0	2
would_achiev	0.5	0	4
it'_alwai_been	0	0	1
accus_the_judiciari	1	0	1
can_partial_be	1	0	1
have_confirm	0.166666666666667	0	6
high-fli	0	0	1
denounc_human_right	0	0	2
discredit_undermin_the	0	0	1
why_have	0	0	3
fear_and_tension	0	0	2
also_expos_the	1	0	2
the_barbar	0	0	2
you_don't_even	0	0	2
anoth_import_point	1	0	1
thank_african_leader	0	0	2
could_spell	0	0	1
thei_laze	0	0	1
howdi	0	0	1
talk_among	1	0	1
be_someth_that	0.25	0	4
view_at_smolenskaya	1	0	2
put_simpli_what	0	0	2
still_assist	0	0	1
should_be_30	1	0	1
enter_with_purpos	0	0	1
be_prepar	0	0	33
he_just_realli	0	0	1
with_thi	0	0	30
be_extrem	0	0	11
unrecogn	0	0	2
also	0.01	0	800
off_of	0	0	7
interview_with_three	1	0	1
the_strong	0	0	9
buttress_thi	1	0	1
would_hurt_u	0	0	2
these_prison	0	0	19
cultur_prefer	0	0	1
offer_onli_mild	0	0	1
will_know_how	0	0	3
should_acknowledg	1	0	2
anger_over	0	0	1
continu_to_keep	0	0	1
cypru	0	0	9
object_assess_and	0	0	2
the_perpetr_across	0	0	1
twelv_million_other	0	0	1
have_warn_it	0	0	1
could_spark	0	0	3
express_regret_over	0	0	2
if_a_judg	0	0	1
hi_opinion	0.25	0	4
will_you_make	0	0	1
will_allow_the	0	0	2
forecast	0	0	27
thi_leav_iraq	0	0	1
up	0.00181488203266788	0	551
propos_for	0	0	13
proclaim_bush	0	0	1
think_the_first	0	0	1
be_plain_holdup	1	0	1
disregard_the_need	0	0	1
accus_mr_antar	1	0	1
be_current_run	1	0	1
launch_campaign_against	0	0	2
the_specif_object	0	0	2
by_help	1	0	1
how	0	0	232
would_focu	0	0	3
have_caus_huge	0	0	1
fact_that_led	1	0	1
what_reform	0	0	2
portrai_a	0	0	1
princip	0	0	25
argu_that_canada	1	0	1
have_alreadi_been	0.0454545454545455	0	22
when_i	0	0	20
just_a_distract	0	0	1
hi_power	0.125	0	8
emphas_the_signific	1	0	2
be_justifi_in	0.666666666666667	0	3
rememb_the	0	0	5
suppos_to_reduc	0.5	0	4
continu_support	0	0	3
the_thread_of	0	0	1
blame_it_on	1	0	2
be_flounder	0.5	0	2
vote_for_sanction	0	0	1
you_can_earn	1	0	1
be_threaten_asia'	0	0	1
be_develop	0.222222222222222	0	9
might_collabor	0	0	1
second_faux	0	0	2
have_been_rais	0	0	2
if_you_can	0.5	0	2
have_learnt_a	1	0	2
wish_and	0	0	2
zimbabw_be	0.0454545454545455	0	22
have_critic	0	0	6
simpli_becaus_thei	0.333333333333333	0	3
would_of_cours	1	0	1
be_cast	0	0	3
hi_anger	0	0	2
be_characteris	0	0	2
probabl_could_do	0	0	1
be_help	0.142857142857143	0	7
invit_him	0	0	2
determin_to_pursu	0	0	3
walk	0	0	26
it_be_like	0	0	3
the_ever-deterior	0	0	2
fail_the_'free	0	0	2
not_corrupt	0	0	1
will_act_the	1	0	1
if_you'r_a	0	0	2
stress_that_handl	1	0	1
formal_commit	0	0	1
buri	0.285714285714286	0	7
all_of	0.036144578313253	0	83
would_onli_creat	1	0	1
realli_want	0	0	2
saudi	0	0	97
strong_support	0	0	8
be_live	0	0	7
out_of_ulterior	0	0	1
wish_to_commend	0	0	2
the_violenc	0	0	17
the_plan	0	0	40
these_peopl	0	0	23
boil_down	0	0	3
support_and	0	0	19
the_import_point	1	0	1
peopl_pretend_to	0	0	1
be_the_last	0.333333333333333	0	3
crucial	0.136363636363636	0	22
can_go_farther	1	0	1
am_not	0	0	4
creat	0.02	0	100
be_evid_to	1	0	2
have_been_out	1	0	1
be_endors	0	0	4
explos_polit_frustrat	0	0	2
a_govern	0	0	22
be_promis_that	0	0	1
the_smear	0	0	2
alleg_the	0.333333333333333	0	3
suggest_tuesdai_that	1	0	1
dislik_of	0	0	2
it_be_prefer	0	0	5
call_detaine	1	0	1
caus_an	0.666666666666667	0	3
have_abandon	0	0	4
which_forgot	0	0	2
powel	0	0	71
full_of	0	0	7
issu_the	0	0	11
but_not_surpris	0	0	2
simultan	0	0	9
argu_violat_intern	0	0	1
in_realiti_putin	1	0	1
be_that_us	1	0	2
systemat_cheat	0	0	2
the_contribut	0.666666666666667	0	3
think_that_the	0.2	0	5
have_done_that	0.666666666666667	0	3
express_alarm_over	0	0	2
it_aim_of	0	0	2
long_hard	0	0	1
all_of_our	0.285714285714286	0	7
suspect_mastermind	0	0	1
be_drop_for	1	0	2
be_a_pivot	1	0	1
be_inspir_by	0	0	1
wait_angrili	0	0	1
thi_hegemoni	0	0	2
care_about	0	0	7
chief	0	0	117
charg_that_their	1	0	1
be_list	0.5	0	4
summarili_dismiss	0	0	2
be_explor	0	0	1
have_pursu	0	0	2
terrorist	0	0	241
give_prioriti_to	0	0	1
pronounc_in	0	0	2
charg_that_mwanawasa	1	0	2
be_demand	0.2	0	10
annual	0	0	99
the_method	0	0	7
as_isra_tank	0	0	1
encourag_by_the	0	0	3
be_unabl_to	0	0	14
mean_steer_the	1	0	1
be_a_rip-off	0	0	2
known_collect	0	0	2
sai_flatli	0	0	1
specul_that	0	0	4
prove_that	0.133333333333333	0	15
other_major_achiev	0	0	2
support_on	0	0	7
why_can't_you	0	0	2
propos	0.0327868852459016	0	122
should_help_it	0.5	0	2
now_contain_an	1	0	1
render	0	0	8
give	0.0171673819742489	0	233
potenti_embarrass_to	0	0	2
adopt_posit	1	0	2
could_work_either	0	0	2
seriou_situat_of	0	0	1
either_on	0.333333333333333	0	3
will_veri	0	0	2
underdevelop	0	0	3
never_do	1	0	2
openli_threaten	0	0	1
thei_will	0.06	0	50
do_wish	0	0	1
thei_try_everi	1	0	1
and_even_have	1	0	1
be_the_fate	1	0	2
to_know	0	0	14
fell_short	0	0	3
have_promis	0	0	8
have_exceed	0	0	3
laid_artifici	0	0	2
be_ask_if	0	0	2
can't_got_a	1	0	1
if_i_let	0	0	1
have_portrai	1	0	2
li_and	0	0	4
less-than-robust	0	0	1
could_lead_to	0	0	6
upset_the_live	0	0	2
a_champion	0	0	4
testimoni	0	0	6
show_thei	1	0	2
welcom_not_onli	0	0	1
r	0	0	48
our_public_affair	0	0	1
worri_over	0	0	2
will_keep	0	0	6
be_here_to	0.666666666666667	0	3
be_so-cal_support	0	0	2
put_all_the	0	0	3
extend_an	0	0	1
be_now_a	0.333333333333333	0	3
incapac_to	0	0	1
blame_it_all	0	0	1
meant	0	0	20
axi_of	0	0	129
am_sure_the	0	0	1
didn't_know	0	0	5
cooper_among_opec	0.5	0	4
vote_rig	0	0	2
rais_further_question	0	0	2
will_hurt_japanes	0	0	2
so_anxiou	0	0	1
accord_to_the	0.0186915887850467	0	107
get_excel	0	0	1
be_deepli_concern	0	0	1
stipul_by	0	0	1
touch_on	0.25	0	4
thi_be_our	0.5	0	4
fund_thei_have	0	0	2
have_not_read	0	0	1
will_help_them	0.5	0	2
the_true_valu	0.5	0	2
overwhelm_intern	0	0	1
imagin_the	0	0	4
which_nurtur_whole	1	0	1
there'_an	1	0	1
the_plotter	0	0	4
receiv	0	0	129
wouldn't_it_be	1	0	1
take_to_the	0	0	3
just_so	0	0	1
by_2010	0	0	11
have_cite	0	0	2
believ_dna-bas	1	0	2
the_local_press	0	0	3
could_on_dai	0	0	1
introduc_the_rioter	0	0	1
pressur_will	1	0	2
if_i'm_not	0	0	1
think_will	0.5	0	2
our_partnership	0	0	1
compar_to_the	0	0	10
an_obsess	0	0	3
will_press	0	0	4
talk_of	0	0	4
agre_on	0.5	0	12
it'_just_wors	0	0	1
of_all_thing	0	0	1
be_certain_to	0.5	0	2
believ_that_in	0.666666666666667	0	6
will_accept_the	0	0	4
might_have_violat	0	0	1
so_the_impact	1	0	1
be_readi_to	0	0	21
be_carefulli	0.5	0	2
aris_and_declin	1	0	1
hasn't	0.0833333333333333	0	12
strong_percept_in	1	0	1
it'_nice	0	0	1
a_psycholog	0	0	2
i'm_up	0	0	1
be_threaten	0	0	10
i_do	0	0	35
be_much_better	0	0	2
should_draw_it	1	0	2
must_go	1	0	2
would_these_action	0	0	2
or_what_be	0	0	1
eager_show	0	0	1
write	0	0	24
that_be_a	0.2	0	10
wai_too_philosoph	0	0	1
you_have_to	0	0	10
be_on_a	0	0	4
becaus_if	0.5	0	2
boast_of	0	0	5
tortur_oppon	0	0	2
guess_i	0.333333333333333	0	3
the_advisori	0	0	1
fall_far	0	0	4
hasn't_technolog_progress	1	0	1
or_be_we	0	0	2
thi_last_stat	1	0	1
have_given	0.24	0	25
transform	0.285714285714286	0	7
nor_do	0	0	4
posit_youth	0	0	2
more_concret	0	0	1
assess_the	0	0	13
be_intimid_and	0	0	2
describ_hi_journei	0	0	1
t_i	0	0	4
emphas_that_the	0.25	0	4
our_40-billion_sacrific	0	0	2
grief_and	0	0	2
the_main_jolt	1	0	2
chief_oppon	0	0	1
by_implement	1	0	2
what_can	0	0	3
must_avoid_see	1	0	2
exercis_good	0	0	1
will_veri_like	0	0	2
assur_that_it'	0	0	1
provok_healthi_reaction	0	0	1
took_to	0	0	4
have_conduct_a	0	0	5
through_hi_iran	1	0	1
openli_hostil_posit	0	0	2
to_help	0	0	67
bird_will_start	0	0	2
a_sign_that	0.25	0	8
target	0.0147058823529412	0	136
take_advantag_of	0	0	12
what_can_be	0	0	1
categor_as_terrorist	0	0	2
be_line	0	0	3
hint_at	0	0	4
the_industrialis_countri	1	0	1
paid_more_attent	0	0	2
an_anti-terror	0	0	2
took_it	0	0	3
your_gift_will	0.142857142857143	0	7
approach_them	0	0	1
emphas_that_ani	0	0	1
would_be_neg	1	0	1
though_there	0	0	4
think_the_prison	0.5	0	2
loud	0	0	2
good_will	0	0	8
on_the_contrari	0	0	11
realli_care	0	0	1
lost_ani_sens	0	0	1
chang_it	0	0	16
determin_to	0	0	30
have_onc	0	0	5
the_rule_as	0	0	1
concern_be	0	0	23
there_must	0.4	0	5
be_not_go	0	0	10
remain_indiffer_to	0	0	2
suggest_a	0.333333333333333	0	6
the_bottom_line	0	0	3
the_more_the	0	0	1
be_hi	0.2	0	10
forget_space_shuttl	0	0	1
alleg_right_violat	1	0	2
defer_or	0	0	2
increasingli_acut_sensit	0	0	1
be_extrem_unlik	0	0	1
thei	0.00838414634146342	0	1312
obvious_practic_pragmat	1	0	2
for_later_period	1	0	2
demonstr_call_for	0	0	1
regard_it_as	1	0	1
thi_give	0.5	0	4
it_be_better	0.333333333333333	0	6
be_wait_anxious	0	0	1
need_to	0.0879120879120879	0	91
tortur_and_pressur	0	0	2
have_express_dissatisfact	0	0	2
would_also	0	0	20
consid_invas	0	0	1
a_bit	0	0	11
if_australia_then	1	0	1
as_be	0.0606060606060606	0	33
caus	0.0153846153846154	0	130
could_fulli	1	0	2
without_the_rule	0	0	1
the_local	0	0	19
be_mainli	0	0	4
the_logic	0.222222222222222	0	9
the_concern_be	0	0	2
it_have_a	0	0	9
don't_know_where	0	0	6
have_save_all	0	0	1
still_believ_to	0	0	1
make_fun	0	0	2
design	0	0	76
i_bet	0	0	2
critic_for_treat	0	0	1
would_not_enforc	0	0	2
alwai_resolut_oppos	0	0	2
prescrib_liber	0	0	2
that_would	0.0169491525423729	0	59
thought_have_been	0.666666666666667	0	3
be_millimet_awai	1	0	1
but_law	0	0	1
pop_up	0	0	1
compar_botch	0	0	1
exert_pressur	0	0	3
voic_hi_condol	0	0	1
the_support	0	0	27
demonstr_littl	0	0	2
emphas_for_mani	0	0	1
the_trip_of	0	0	3
unlik_to_have	0	0	1
the_advers	0	0	4
seem_to_underscor	1	0	1
extrem_danger	0	0	2
stomp	0	0	1
these_violent	0	0	1
that_have	0.00757575757575758	0	132
i'v_even	0	0	1
describ_as_war	0	0	1
total_bias_to	0	0	1
foreign_polici_object	0	0	1
threat_to	0	0	42
appetit_for	0	0	1
help_fill_that	0	0	1
describ_commun	1	0	2
can_store	0	0	2
dedic_themselv	0	0	1
stress_the_need	0.333333333333333	0	3
just_avoid	1	0	2
what_reform_will	0	0	2
confid_on	0	0	2
skillfulli_adapt_themselv	0	0	1
just_empti	0	0	2
shift	0	0	16
and_what	0	0	19
be_so	0	0	33
the_decis_to	0	0	10
have_air	0	0	1
wage_a	0	0	9
that_angela	1	0	1
badli_batter	0	0	1
over_600_peopl	0	0	2
have_issu_a	0	0	1
could_persuad_enough	0	0	2
have_lump	0	0	1
took_anoth	0	0	2
aggrav_by	0	0	1
a_movement_zionism	0	0	1
decis_not	0	0	10
a_catastroph	0	0	2
be_larg	0	0	8
be_contempl	0	0	4
show_a_veri	1	0	2
don't_want	0	0	22
but_what_some	1	0	1
should_adher	0.333333333333333	0	3
who_said_that	0	0	1
must_get	1	0	1
bare_scrape_through	0	0	1
am_veri_thank	0	0	1
have_forc	1	0	2
yet_few_of	1	0	1
constitut_--_in	1	0	1
be_essenti_be	1	0	1
barker_be_stuck	0	0	1
sceptic_and	0	0	2
chavez'_strength_includ	0	0	2
becaus_that'_what	0.5	0	4
downgrad_the	0	0	1
be_plai	0	0	11
poverti_be_domin	0	0	1
us_blind	0	0	2
have_demand	0	0	6
recogn_their	1	0	2
a_blossom	0	0	1
can't_help_but	1	0	1
would_also_ensur	0	0	2
determin_the_suppli	1	0	1
would_consid	0.2	0	5
be_argentina'_worst	0	0	1
warn_washington	0.5	0	2
a_pure	0	0	1
protest_against	0	0	11
i_be_on	0	0	2
caution_the_peopl	0	0	1
i_want	0	0	24
furthermor_a	0	0	2
stress_it	0	0	4
have_alreadi_carri	0	0	1
spirit_of_not	0	0	2
be_consid_either	0	0	1
terror_will_not	0	0	2
don't_have_an	0	0	1
reaction_of	0	0	7
properli_emphas_three	0	0	1
be_stiffen_in	1	0	2
not_inclin_to	0	0	3
it'_understand_if	1	0	1
even_embodi	0	0	1
in_order_to	0	0	76
becam_concern	0	0	2
pose_a_substanti	0	0	2
hungri_you_bet	1	0	1
be_equal	0	0	6
be_engulf_by	1	0	2
despit_a_grim	0	0	1
sandra_the_time	1	0	1
contradict_each_other	0	0	1
lump	0	0	8
genuin_do	1	0	1
be_a_valu	0	0	1
for_good_and	0	0	1
never_seem	0	0	1
much_nastier	0	0	1
the_contrast_and	1	0	1
you_talk_about	0	0	4
decis_not_to	0	0	10
walk_on	0	0	2
accus_of_china'	0	0	1
hasn't_technolog	1	0	1
almost_inconspicu	0	0	1
mai_reduc	0	0	4
the_onli_thing	0.4	0	5
centuri_probabl_millennia	0	0	1
a_former_armi	0	0	2
remov_ani_sens	0	0	1
choic_be	0	0	5
be_oppos	0	0	3
be_as_good	0	0	3
be_''legitim	1	0	1
thi_in_turn	1	0	1
must_have	0.333333333333333	0	6
have_becom_remov	1	0	1
lack_conclus	0	0	1
